dataset,source,result_file,train_size,seed,repetition,noise_level,skeleton_recall,skeleton_precision,skeleton_shd,direction_precision,direction_recall,v_structure_precision,v_structure_recall,v_structure_f1,directed_edges,undirected_edges,skeleton_edges,v_structures
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,165,21,,0.25,0.5,8.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,166,22,,0.625,1.0,3.0,0.0,0.0,,0.0,,2.0,3.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,167,23,,0.75,1.0,2.0,0.0,0.0,,0.0,,2.0,4.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,168,24,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,169,25,,0.375,0.75,6.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,170,26,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,171,27,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,172,28,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,173,29,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,175,31,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,176,32,,0.75,0.8571428571428571,3.0,0.6666666666666666,0.25,,0.0,,3.0,4.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,177,33,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,178,34,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,179,35,,0.75,0.8571428571428571,3.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,180,36,,0.625,1.0,3.0,0.25,0.125,0.0,0.0,,4.0,1.0,5.0,1.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,181,37,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,182,38,,0.75,0.8571428571428571,3.0,0.0,0.0,,0.0,,2.0,5.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,183,39,,0.75,1.0,2.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,184,40,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,185,41,,0.25,1.0,6.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,187,43,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,188,44,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,189,45,,0.75,1.0,2.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,190,46,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,191,47,,0.75,1.0,2.0,0.0,0.0,,0.0,,2.0,4.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,194,50,,0.5,0.8,5.0,0.5,0.125,,0.0,,2.0,3.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,195,51,,0.5,0.8,5.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,197,53,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,198,54,,0.75,1.0,2.0,0.5,0.125,,0.0,,2.0,4.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,199,55,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,200,56,,0.375,0.75,6.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,201,57,,0.625,0.8333333333333334,4.0,0.5,0.125,,0.0,,2.0,4.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,202,58,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,203,59,,0.625,1.0,3.0,0.5,0.125,,0.0,,2.0,3.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,204,60,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,205,61,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,206,62,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,207,63,,0.5,0.8,5.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,208,64,,0.375,0.75,6.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,209,65,,0.5,0.8,5.0,0.0,0.0,,0.0,,2.0,3.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,210,66,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,211,67,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,212,68,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,213,69,,0.5,0.8,5.0,0.5,0.125,,0.0,,2.0,3.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,214,70,,0.5,1.0,4.0,0.5,0.125,,0.0,,2.0,2.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,215,71,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,217,73,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,218,74,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,219,75,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,220,76,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,221,77,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,222,78,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,223,79,,0.75,1.0,2.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,224,80,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,225,81,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,226,82,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,227,83,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,228,84,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,229,85,,0.75,1.0,2.0,0.0,0.0,,0.0,,2.0,4.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,230,86,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,231,87,,0.25,0.6666666666666666,7.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,232,88,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,233,89,,0.625,0.8333333333333334,4.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,234,90,,0.5,1.0,4.0,0.5,0.125,,0.0,,2.0,2.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,235,91,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,236,92,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,237,93,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,238,94,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,239,95,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,240,96,,0.625,0.8333333333333334,4.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,241,97,,0.5,0.8,5.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,242,98,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,243,99,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,244,100,,0.5,0.8,5.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,245,101,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,246,102,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,247,103,,0.5,1.0,4.0,,0.0,,0.0,,0.0,4.0,4.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,249,105,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,250,106,,0.375,1.0,5.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,50,251,107,,0.5,0.8,5.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,290,1,,0.75,1.0,2.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,291,2,,0.875,1.0,1.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,292,3,,0.625,1.0,3.0,,0.0,,0.0,,0.0,5.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,293,4,,0.875,1.0,1.0,0.0,0.0,,0.0,,2.0,5.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,294,5,,0.625,1.0,3.0,0.5,0.125,,0.0,,2.0,3.0,5.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,295,6,,0.875,1.0,1.0,0.25,0.125,,0.0,,4.0,3.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,297,8,,0.875,1.0,1.0,,0.0,,0.0,,0.0,7.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,298,9,,0.75,1.0,2.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,299,10,,0.875,1.0,1.0,0.5,0.125,,0.0,,2.0,5.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,301,12,,0.875,1.0,1.0,0.0,0.0,,0.0,,2.0,5.0,7.0,0.0
csuite_large_backdoor,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_large_backdoor_intervention_experiment_cleaned_reps_100.csv,100,303,14,,0.75,1.0,2.0,,0.0,,0.0,,0.0,6.0,6.0,0.0
