dataset,train_size,seed,method,correlation_matrix_difference,k_marginal_tvd,nnaa
custom_scm,200,445,random_order,0.0902776743621903,0.2023333333333333,0.4995
custom_scm,200,446,random_order,0.2483302864746563,0.2239166666666666,0.515
custom_scm,200,447,random_order,0.2952094465158365,0.2113333333333333,0.5055000000000001
custom_scm,200,448,random_order,0.1559681217609073,0.2105833333333333,0.50275
custom_scm,200,449,random_order,0.0965913297411028,0.21075,0.4964999999999999
custom_scm,200,450,random_order,0.1228174949383713,0.2025833333333333,0.50725
custom_scm,200,451,random_order,0.1327572379838065,0.2293333333333334,0.50125
custom_scm,200,452,random_order,0.0587553157132264,0.2203333333333333,0.50875
custom_scm,200,453,random_order,0.1609073554670027,0.2231666666666667,0.525
custom_scm,200,454,random_order,0.1269804969634954,0.2166666666666667,0.50325
custom_scm,200,455,random_order,0.0888435241047187,0.2063333333333333,0.50375
custom_scm,200,457,random_order,0.1194432476571786,0.218,0.5117499999999999
custom_scm,200,458,random_order,0.2071154086296969,0.22475,0.5245
custom_scm,200,459,random_order,0.304466346074326,0.2323333333333333,0.5109999999999999
custom_scm,200,460,random_order,0.1317605967422871,0.2223333333333333,0.50925
custom_scm,200,461,random_order,0.0717337492384311,0.2368333333333333,0.51325
custom_scm,500,481,random_order,0.1276466449087048,0.2145833333333333,0.51875
custom_scm,500,482,random_order,0.0538604705718733,0.2279999999999999,0.5015
custom_scm,500,483,random_order,0.1204724662325761,0.2075833333333333,0.50525
custom_scm,500,484,random_order,0.0796563958913018,0.2028333333333334,0.497
custom_scm,500,485,random_order,0.1256757565870712,0.2130833333333333,0.50975
custom_scm,500,486,random_order,0.27614396988204,0.22775,0.51275
custom_scm,500,487,random_order,0.2450016390830486,0.2143333333333333,0.522
custom_scm,500,488,random_order,0.2327875129424489,0.22775,0.5157499999999999
custom_scm,500,489,random_order,0.1109941511260296,0.2134166666666667,0.51675
custom_scm,500,490,random_order,0.1240704785827555,0.2093333333333333,0.49875
custom_scm,500,491,random_order,0.0565649229670573,0.221,0.5069999999999999
custom_scm,500,492,random_order,0.1275215443648441,0.2163333333333333,0.51025
custom_scm,500,493,random_order,0.0737846965823138,0.2181666666666667,0.5069999999999999
custom_scm,500,494,random_order,0.1426398356617141,0.2298333333333333,0.5269999999999999
custom_scm,500,495,random_order,0.0633664926020356,0.2149166666666666,0.5205
custom_scm,500,496,random_order,0.1870782093672679,0.2179166666666666,0.5115
custom_scm,500,497,random_order,0.2346293243556851,0.20225,0.50475
custom_scm,500,498,random_order,0.0253197819262873,0.2019999999999999,0.5005
custom_scm,500,499,random_order,0.0479470172599696,0.2063333333333333,0.4987499999999999
custom_scm,500,500,random_order,0.1520213232716832,0.2155,0.5075000000000001
custom_scm,500,501,random_order,0.1536451148649379,0.2201666666666667,0.5
custom_scm,500,502,random_order,0.1132918028579357,0.223,0.4892499999999999
custom_scm,500,503,random_order,0.0522793711295373,0.2036666666666667,0.514
custom_scm,500,504,random_order,0.1017462011468991,0.20875,0.50275
custom_scm,500,505,random_order,0.0825826379589604,0.214,0.4992499999999999
custom_scm,500,506,random_order,0.0181107768754594,0.21925,0.51125
custom_scm,500,507,random_order,0.1115504251561033,0.2170833333333333,0.51075
custom_scm,500,508,random_order,0.0938818084726836,0.2135833333333333,0.51275
custom_scm,500,509,random_order,0.0299532401330822,0.2174166666666666,0.51
custom_scm,500,510,random_order,0.1053131495174873,0.2166666666666667,0.50425
custom_scm,500,511,random_order,0.0307921703743222,0.1995833333333333,0.4984999999999999
custom_scm,500,512,random_order,0.2192741867813804,0.2198333333333333,0.4947499999999999
custom_scm,500,513,random_order,0.0207129368552272,0.2083333333333333,0.50825
custom_scm,500,514,random_order,0.238622506364148,0.22,0.51625
custom_scm,500,515,random_order,0.0785600299195614,0.2295,0.49975
custom_scm,500,516,random_order,0.2692752514058014,0.20925,0.5115000000000001
custom_scm,500,517,random_order,0.2394408538219151,0.2236666666666666,0.5165
custom_scm,500,518,random_order,0.1040270822093312,0.2145833333333333,0.503
custom_scm,500,519,random_order,0.0937369077116132,0.2245,0.516
custom_scm,500,520,random_order,0.1779084678863708,0.20775,0.50375
custom_scm,500,521,random_order,0.1416214758267307,0.2191666666666666,0.51125
custom_scm,500,522,random_order,0.1624466986611124,0.2284166666666666,0.5157499999999999
custom_scm,500,523,random_order,0.0182856739417282,0.2171666666666666,0.5115000000000001
custom_scm,500,524,random_order,0.0768811373375983,0.2126666666666667,0.51525
custom_scm,500,525,random_order,0.1001328036335448,0.2151666666666667,0.5085
custom_scm,500,526,random_order,0.2295355934683359,0.2136666666666666,0.5225
custom_scm,500,527,random_order,0.1249770973150696,0.2230833333333333,0.50525
custom_scm,500,528,random_order,0.0084158865665646,0.2051666666666667,0.5025
custom_scm,500,529,random_order,0.0853952936266104,0.2161666666666667,0.498
custom_scm,500,530,random_order,0.1015105202788573,0.2189166666666666,0.50525
custom_scm,500,531,random_order,0.2992499915864843,0.23225,0.5285
custom_scm,500,532,random_order,0.0609865148480665,0.2004166666666667,0.50075
custom_scm,500,533,random_order,0.0434841277799881,0.2158333333333333,0.4992499999999999
custom_scm,500,534,random_order,0.0983418746086525,0.21275,0.5145
custom_scm,500,535,random_order,0.106771122952941,0.2180833333333333,0.5117499999999999
custom_scm,500,536,random_order,0.259175627932231,0.22075,0.509
custom_scm,500,537,random_order,0.1230962728663876,0.2233333333333333,0.5085
custom_scm,500,538,random_order,0.1859933300494724,0.2118333333333333,0.4994999999999999
custom_scm,500,539,random_order,0.1664486995563355,0.2125,0.4932499999999999
custom_scm,500,540,random_order,0.1281224449909341,0.2219166666666666,0.511
custom_scm,500,541,random_order,0.1826823790606699,0.2129166666666666,0.5189999999999999
custom_scm,500,542,random_order,0.0641592963452693,0.2133333333333333,0.5065
custom_scm,500,543,random_order,0.1617034626907922,0.2235,0.51
custom_scm,500,544,random_order,0.0743458444330825,0.2050833333333333,0.4925
custom_scm,500,545,random_order,0.0122254346934513,0.2016666666666666,0.4882499999999999
custom_scm,500,546,random_order,0.1226147575751049,0.1973333333333333,0.4934999999999999
custom_scm,500,547,random_order,0.1217685220442354,0.2276666666666666,0.5135000000000001
custom_scm,500,548,random_order,0.2250574392736201,0.21725,0.51675
custom_scm,500,549,random_order,0.153291623079901,0.2246666666666666,0.51425
custom_scm,500,550,random_order,0.1280593593796505,0.2200833333333333,0.51625
custom_scm,500,551,random_order,0.0551687997691235,0.2176666666666666,0.5137499999999999
custom_scm,500,552,random_order,0.0374285014776235,0.21875,0.5017499999999999
custom_scm,500,553,random_order,0.0293857606763522,0.2025,0.5035000000000001
custom_scm,500,554,random_order,0.2275508637377031,0.20925,0.4962499999999999
custom_scm,500,555,random_order,0.0600926467944882,0.199,0.498
custom_scm,500,556,random_order,0.1209458602898053,0.2074166666666666,0.4902499999999999
custom_scm,500,557,random_order,0.2772719570198124,0.2199166666666666,0.5085
custom_scm,500,558,random_order,0.0762248315132949,0.2213333333333333,0.50525
custom_scm,500,559,random_order,0.1277217929119424,0.2165,0.49
custom_scm,500,560,random_order,0.2118637603730483,0.2125833333333333,0.51625
custom_scm,500,561,random_order,0.0874728811741571,0.2155,0.494
custom_scm,500,562,random_order,0.1597315282485945,0.21075,0.511
custom_scm,500,563,random_order,0.1168530944465488,0.2103333333333333,0.49375
custom_scm,500,564,random_order,0.061283957844331,0.2165833333333333,0.5105
custom_scm,500,565,random_order,0.0353074707860271,0.2160833333333333,0.52125
custom_scm,500,566,random_order,0.1470859985312278,0.2155833333333333,0.5135000000000001
custom_scm,500,567,random_order,0.0833046693002012,0.21475,0.497
custom_scm,500,568,random_order,0.1816141755483089,0.2128333333333333,0.5149999999999999
custom_scm,500,569,random_order,0.1282087452088627,0.21675,0.509
custom_scm,500,570,random_order,0.0856137483144824,0.2251666666666666,0.49675
custom_scm,500,571,random_order,0.042913125072993,0.2173333333333333,0.506
custom_scm,500,572,random_order,0.1594694762350047,0.217,0.4925
custom_scm,500,573,random_order,0.0709363998150885,0.1980833333333333,0.50875
custom_scm,500,574,random_order,0.1846794360619552,0.2276666666666666,0.5115000000000001
custom_scm,500,575,random_order,0.0231575653314009,0.2029166666666666,0.48475
custom_scm,500,576,random_order,0.048958114251137,0.2156666666666667,0.51025
custom_scm,500,577,random_order,0.1051218985933459,0.2076666666666667,0.498
custom_scm,500,578,random_order,0.0961303656712218,0.21725,0.501
custom_scm,500,580,random_order,0.1457040673821168,0.2139166666666666,0.51275
custom_scm,500,581,random_order,0.0944752287532975,0.2113333333333333,0.4905
csuite_large_backdoor,20,0,random_order,1.7418787576348913,0.3550833333333333,0.7225
csuite_large_backdoor,20,1,random_order,1.1675070743433842,0.3144027777777777,0.6267499999999999
csuite_large_backdoor,20,2,random_order,0.9703469705701084,0.3729722222222222,0.69425
csuite_large_backdoor,20,3,random_order,1.457293675348851,0.3328333333333333,0.67425
csuite_large_backdoor,20,4,random_order,1.7831865855336948,0.3141388888888889,0.64025
csuite_large_backdoor,20,5,random_order,1.3652238562077237,0.3245416666666668,0.66825
csuite_large_backdoor,20,6,random_order,1.0865105152611678,0.3074305555555556,0.63175
csuite_large_backdoor,20,7,random_order,2.2608972454660576,0.3367777777777778,0.63625
csuite_large_backdoor,20,8,random_order,1.3310276181198533,0.3195694444444445,0.66725
csuite_large_backdoor,20,9,random_order,1.2055937776939178,0.3122361111111111,0.623
csuite_large_backdoor,20,10,random_order,1.261114775800309,0.3282222222222223,0.651
csuite_large_backdoor,20,11,random_order,1.078781021362137,0.3302916666666666,0.6677500000000001
csuite_large_backdoor,20,12,random_order,2.037851342868889,0.3260416666666667,0.66925
csuite_large_backdoor,20,13,random_order,1.910808384326523,0.3743333333333333,0.71175
csuite_large_backdoor,20,14,random_order,1.426574159314076,0.3166805555555556,0.6225
csuite_large_backdoor,20,15,random_order,1.2299532768641015,0.324263888888889,0.665
csuite_large_backdoor,20,16,random_order,0.8823962372189491,0.3361111111111112,0.6539999999999999
csuite_large_backdoor,20,17,random_order,1.3101009518741995,0.330875,0.65675
csuite_large_backdoor,20,18,random_order,0.9831562262206146,0.3209444444444445,0.63325
csuite_large_backdoor,20,19,random_order,1.9393070385456823,0.3273888888888889,0.64775
csuite_large_backdoor,20,20,random_order,2.3539894956864984,0.3535138888888889,0.6785
csuite_large_backdoor,20,21,random_order,1.0240031814156685,0.2883055555555556,0.6114999999999999
csuite_large_backdoor,20,22,random_order,1.5984893032998986,0.3155972222222223,0.638
csuite_large_backdoor,20,23,random_order,2.355358462627469,0.3294166666666667,0.67075
csuite_large_backdoor,20,24,random_order,1.5752917576272103,0.3365000000000002,0.648
csuite_large_backdoor,20,25,random_order,1.540136815678746,0.3081527777777777,0.6545000000000001
csuite_large_backdoor,20,26,random_order,0.9940977685104952,0.3144861111111111,0.65875
csuite_large_backdoor,20,27,random_order,1.798812361149592,0.3400694444444443,0.648
csuite_large_backdoor,20,28,random_order,1.2391380567490011,0.3264444444444445,0.6995
csuite_large_backdoor,20,29,random_order,1.41180707701904,0.3623472222222223,0.7084999999999999
csuite_large_backdoor,20,30,random_order,1.279313909301067,0.299236111111111,0.63075
csuite_large_backdoor,20,31,random_order,1.7500269226080982,0.3025833333333333,0.6427499999999999
csuite_large_backdoor,20,33,random_order,1.814569665994358,0.3300416666666667,0.66475
csuite_large_backdoor,20,34,random_order,2.146766227509545,0.3569444444444444,0.7175
csuite_large_backdoor,20,35,random_order,1.2667352129921854,0.302625,0.61875
csuite_large_backdoor,20,36,random_order,1.163637161084969,0.3151388888888889,0.63625
csuite_large_backdoor,20,37,random_order,0.9630008590079048,0.3058055555555556,0.6247499999999999
csuite_large_backdoor,20,38,random_order,3.142554538917015,0.3959583333333333,0.708
csuite_large_backdoor,20,39,random_order,1.220881450579155,0.3000833333333333,0.6112500000000001
csuite_large_backdoor,20,40,random_order,2.2285625100165003,0.3535138888888889,0.67025
csuite_large_backdoor,20,41,random_order,1.436848994145538,0.3625555555555557,0.66325
csuite_large_backdoor,20,42,random_order,1.5483817039777354,0.3109861111111111,0.62275
csuite_large_backdoor,20,44,random_order,1.0477047313734655,0.3520138888888889,0.67975
csuite_large_backdoor,20,45,random_order,1.7841479778116642,0.2975833333333334,0.635
csuite_large_backdoor,20,46,random_order,2.092754109073606,0.3451944444444444,0.68475
csuite_large_backdoor,20,47,random_order,2.463525966774166,0.3487916666666666,0.6819999999999999
csuite_large_backdoor,20,48,random_order,1.1133290589688047,0.3142916666666667,0.6075
csuite_large_backdoor,20,49,random_order,1.2739510538302723,0.326375,0.62225
csuite_large_backdoor,20,50,random_order,0.9684932202541914,0.3085555555555555,0.61975
csuite_large_backdoor,20,51,random_order,1.5756895457904765,0.3285972222222223,0.6575
csuite_large_backdoor,20,52,random_order,1.223479534826824,0.3275694444444444,0.67025
csuite_large_backdoor,20,53,random_order,1.6377121186220358,0.3282361111111112,0.6757500000000001
csuite_large_backdoor,20,54,random_order,1.7222734882890074,0.3540555555555555,0.6555
csuite_large_backdoor,20,55,random_order,2.712959005366705,0.3594305555555556,0.66225
csuite_large_backdoor,20,56,random_order,2.120025437855361,0.3401944444444444,0.6832499999999999
csuite_large_backdoor,20,57,random_order,1.4443720181368092,0.3140277777777778,0.633
csuite_large_backdoor,20,58,random_order,2.21097259791702,0.3407361111111111,0.6735
csuite_large_backdoor,20,59,random_order,1.346036273992394,0.3358333333333334,0.6547499999999999
csuite_large_backdoor,20,61,random_order,1.135372861447567,0.3270416666666667,0.6307499999999999
csuite_large_backdoor,20,62,random_order,2.667833692634804,0.3747500000000001,0.66675
csuite_large_backdoor,20,63,random_order,2.792077770899537,0.3718194444444446,0.69975
csuite_large_backdoor,20,64,random_order,1.455834824138978,0.3149722222222222,0.6427499999999999
csuite_large_backdoor,20,65,random_order,1.9326742266716683,0.337638888888889,0.70275
csuite_large_backdoor,20,66,random_order,1.5568621512307612,0.3437222222222222,0.6577500000000001
csuite_large_backdoor,20,67,random_order,2.2801485299464392,0.3283194444444445,0.6307499999999999
csuite_large_backdoor,20,68,random_order,1.3070587137393472,0.3298194444444445,0.6385000000000001
csuite_large_backdoor,20,69,random_order,1.550775086684709,0.3553888888888889,0.68225
csuite_large_backdoor,20,70,random_order,1.6415509043658858,0.3361805555555555,0.663
csuite_large_backdoor,20,71,random_order,1.115762245556613,0.3094861111111112,0.64125
csuite_large_backdoor,20,72,random_order,1.4445602790471048,0.3050694444444444,0.6485000000000001
csuite_large_backdoor,20,73,random_order,1.1494437421037962,0.3130277777777777,0.63675
csuite_large_backdoor,20,74,random_order,1.145473748371704,0.371,0.68425
csuite_large_backdoor,20,75,random_order,1.4495459490125204,0.3527361111111111,0.68125
csuite_large_backdoor,20,76,random_order,1.6203117404180711,0.314875,0.6407499999999999
csuite_large_backdoor,20,77,random_order,1.9764855543092044,0.3658333333333334,0.6757500000000001
csuite_large_backdoor,20,78,random_order,1.2640739479867509,0.3421666666666667,0.67825
csuite_large_backdoor,20,79,random_order,0.910845302979952,0.3199166666666668,0.6545
csuite_large_backdoor,20,80,random_order,2.026550895661888,0.3977638888888888,0.706
csuite_large_backdoor,20,81,random_order,1.7162657930184175,0.3317083333333333,0.67225
csuite_large_backdoor,20,82,random_order,1.253635371336809,0.3545694444444445,0.68075
csuite_large_backdoor,20,84,random_order,1.2037120642444927,0.3578888888888889,0.63775
