source,dataset,condition,raw_condition,sample_size,repetition,n_preserved,fraction_preserved,n_triples_total,n_reference_independent,n_concordant,fraction_concordant,n_failed_reference,n_failed_synthetic,independence_test,triple_seed,reference_path,synthetic_path,status,excluded_columns
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,168,182,0.9837837837837838,200,185,189,0.945,0,0,kci,3761696853,train_ts50_s168.npz,synthetic_cpdag_discovered_original_ts50_s168.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,169,177,0.9567567567567568,200,185,189,0.945,0,0,kci,3761696853,train_ts50_s169.npz,synthetic_cpdag_discovered_original_ts50_s169.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,170,173,0.9719101123595506,200,178,184,0.92,0,0,kci,3761696853,train_ts50_s170.npz,synthetic_cpdag_discovered_original_ts50_s170.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,171,174,0.9405405405405406,200,185,185,0.925,0,0,kci,3761696853,train_ts50_s171.npz,synthetic_cpdag_discovered_original_ts50_s171.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,172,163,0.953216374269006,200,171,182,0.91,0,0,kci,3761696853,train_ts50_s172.npz,synthetic_cpdag_discovered_original_ts50_s172.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,173,183,0.9682539682539684,200,189,190,0.95,0,0,kci,3761696853,train_ts50_s173.npz,synthetic_cpdag_discovered_original_ts50_s173.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,174,172,0.9608938547486032,200,179,182,0.91,0,0,kci,3761696853,train_ts50_s174.npz,synthetic_cpdag_discovered_original_ts50_s174.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,175,183,0.9838709677419356,200,186,190,0.95,0,0,kci,3761696853,train_ts50_s175.npz,synthetic_cpdag_discovered_original_ts50_s175.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,176,183,0.9945652173913044,200,184,192,0.96,0,0,kci,3761696853,train_ts50_s176.npz,synthetic_cpdag_discovered_original_ts50_s176.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,177,175,0.9510869565217392,200,184,184,0.92,0,0,kci,3761696853,train_ts50_s177.npz,synthetic_cpdag_discovered_original_ts50_s177.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,178,178,0.956989247311828,200,186,186,0.93,0,0,kci,3761696853,train_ts50_s178.npz,synthetic_cpdag_discovered_original_ts50_s178.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,179,175,0.9722222222222222,200,180,190,0.95,0,0,kci,3761696853,train_ts50_s179.npz,synthetic_cpdag_discovered_original_ts50_s179.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,180,182,0.9732620320855616,200,187,189,0.945,0,0,kci,3761696853,train_ts50_s180.npz,synthetic_cpdag_discovered_original_ts50_s180.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,181,178,0.967391304347826,200,184,186,0.93,0,0,kci,3761696853,train_ts50_s181.npz,synthetic_cpdag_discovered_original_ts50_s181.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,182,176,0.9832402234636872,200,179,188,0.94,0,0,kci,3761696853,train_ts50_s182.npz,synthetic_cpdag_discovered_original_ts50_s182.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,183,180,0.9574468085106383,200,188,185,0.925,0,0,kci,3761696853,train_ts50_s183.npz,synthetic_cpdag_discovered_original_ts50_s183.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,184,178,0.9888888888888888,200,180,189,0.945,0,0,kci,3761696853,train_ts50_s184.npz,synthetic_cpdag_discovered_original_ts50_s184.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,185,181,0.9945054945054944,200,182,187,0.935,0,0,kci,3761696853,train_ts50_s185.npz,synthetic_cpdag_discovered_original_ts50_s185.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,187,170,0.918918918918919,200,185,180,0.9,0,0,kci,3761696853,train_ts50_s187.npz,synthetic_cpdag_discovered_original_ts50_s187.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,188,180,0.972972972972973,200,185,188,0.94,0,0,kci,3761696853,train_ts50_s188.npz,synthetic_cpdag_discovered_original_ts50_s188.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,189,178,0.9621621621621622,200,185,191,0.955,0,0,kci,3761696853,train_ts50_s189.npz,synthetic_cpdag_discovered_original_ts50_s189.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,190,180,0.972972972972973,200,185,190,0.95,0,0,kci,3761696853,train_ts50_s190.npz,synthetic_cpdag_discovered_original_ts50_s190.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,191,173,0.9719101123595506,200,178,188,0.94,0,0,kci,3761696853,train_ts50_s191.npz,synthetic_cpdag_discovered_original_ts50_s191.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,192,171,0.9193548387096774,200,186,178,0.89,0,0,kci,3761696853,train_ts50_s192.npz,synthetic_cpdag_discovered_original_ts50_s192.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,193,176,0.946236559139785,200,186,186,0.93,0,0,kci,3761696853,train_ts50_s193.npz,synthetic_cpdag_discovered_original_ts50_s193.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,194,184,0.9735449735449736,200,189,191,0.955,0,0,kci,3761696853,train_ts50_s194.npz,synthetic_cpdag_discovered_original_ts50_s194.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,197,170,0.9239130434782608,200,184,181,0.905,0,0,kci,3761696853,train_ts50_s197.npz,synthetic_cpdag_discovered_original_ts50_s197.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,198,166,0.9822485207100592,200,169,184,0.92,0,0,kci,3761696853,train_ts50_s198.npz,synthetic_cpdag_discovered_original_ts50_s198.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,200,171,0.9827586206896552,200,174,180,0.9,0,0,kci,3761696853,train_ts50_s200.npz,synthetic_cpdag_discovered_original_ts50_s200.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,201,178,0.978021978021978,200,182,189,0.945,0,0,kci,3761696853,train_ts50_s201.npz,synthetic_cpdag_discovered_original_ts50_s201.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,203,188,0.9842931937172776,200,191,194,0.97,0,0,kci,3761696853,train_ts50_s203.npz,synthetic_cpdag_discovered_original_ts50_s203.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,204,178,0.9417989417989416,200,189,186,0.93,0,0,kci,3761696853,train_ts50_s204.npz,synthetic_cpdag_discovered_original_ts50_s204.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,205,178,0.994413407821229,200,179,181,0.905,0,0,kci,3761696853,train_ts50_s205.npz,synthetic_cpdag_discovered_original_ts50_s205.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,206,186,0.984126984126984,200,189,190,0.95,0,0,kci,3761696853,train_ts50_s206.npz,synthetic_cpdag_discovered_original_ts50_s206.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,207,177,0.9725274725274724,200,182,190,0.95,0,0,kci,3761696853,train_ts50_s207.npz,synthetic_cpdag_discovered_original_ts50_s207.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,208,184,1.0,200,184,194,0.97,0,0,kci,3761696853,train_ts50_s208.npz,synthetic_cpdag_discovered_original_ts50_s208.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,210,171,0.9293478260869564,200,184,183,0.915,0,0,kci,3761696853,train_ts50_s210.npz,synthetic_cpdag_discovered_original_ts50_s210.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,211,175,0.945945945945946,200,185,185,0.925,0,0,kci,3761696853,train_ts50_s211.npz,synthetic_cpdag_discovered_original_ts50_s211.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,212,184,0.983957219251337,200,187,192,0.96,0,0,kci,3761696853,train_ts50_s212.npz,synthetic_cpdag_discovered_original_ts50_s212.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,213,182,0.9578947368421052,200,190,189,0.945,0,0,kci,3761696853,train_ts50_s213.npz,synthetic_cpdag_discovered_original_ts50_s213.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,214,181,0.9627659574468084,200,188,188,0.94,0,0,kci,3761696853,train_ts50_s214.npz,synthetic_cpdag_discovered_original_ts50_s214.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,216,176,0.9723756906077348,200,181,189,0.945,0,0,kci,3761696853,train_ts50_s216.npz,synthetic_cpdag_discovered_original_ts50_s216.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,217,183,0.9682539682539684,200,189,189,0.945,0,0,kci,3761696853,train_ts50_s217.npz,synthetic_cpdag_discovered_original_ts50_s217.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,218,181,0.9783783783783784,200,185,191,0.955,0,0,kci,3761696853,train_ts50_s218.npz,synthetic_cpdag_discovered_original_ts50_s218.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,219,174,0.93048128342246,200,187,183,0.915,0,0,kci,3761696853,train_ts50_s219.npz,synthetic_cpdag_discovered_original_ts50_s219.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,220,179,0.988950276243094,200,181,194,0.97,0,0,kci,3761696853,train_ts50_s220.npz,synthetic_cpdag_discovered_original_ts50_s220.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,221,171,0.9884393063583816,200,173,185,0.925,0,0,kci,3761696853,train_ts50_s221.npz,synthetic_cpdag_discovered_original_ts50_s221.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,222,172,0.9662921348314608,200,178,187,0.935,0,0,kci,3761696853,train_ts50_s222.npz,synthetic_cpdag_discovered_original_ts50_s222.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,223,178,0.946808510638298,200,188,185,0.925,0,0,kci,3761696853,train_ts50_s223.npz,synthetic_cpdag_discovered_original_ts50_s223.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,224,185,0.9635416666666666,200,192,189,0.945,0,0,kci,3761696853,train_ts50_s224.npz,synthetic_cpdag_discovered_original_ts50_s224.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,225,180,0.962566844919786,200,187,190,0.95,0,0,kci,3761696853,train_ts50_s225.npz,synthetic_cpdag_discovered_original_ts50_s225.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,226,180,0.9782608695652174,200,184,185,0.925,0,0,kci,3761696853,train_ts50_s226.npz,synthetic_cpdag_discovered_original_ts50_s226.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,227,172,0.9398907103825136,200,183,183,0.915,0,0,kci,3761696853,train_ts50_s227.npz,synthetic_cpdag_discovered_original_ts50_s227.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,228,182,0.9578947368421052,200,190,188,0.94,0,0,kci,3761696853,train_ts50_s228.npz,synthetic_cpdag_discovered_original_ts50_s228.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,229,187,0.963917525773196,200,194,190,0.95,0,0,kci,3761696853,train_ts50_s229.npz,synthetic_cpdag_discovered_original_ts50_s229.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,230,183,0.9786096256684492,200,187,191,0.955,0,0,kci,3761696853,train_ts50_s230.npz,synthetic_cpdag_discovered_original_ts50_s230.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,231,178,0.9621621621621622,200,185,190,0.95,0,0,kci,3761696853,train_ts50_s231.npz,synthetic_cpdag_discovered_original_ts50_s231.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,232,174,0.9456521739130436,200,184,185,0.925,0,0,kci,3761696853,train_ts50_s232.npz,synthetic_cpdag_discovered_original_ts50_s232.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,233,184,0.989247311827957,200,186,194,0.97,0,0,kci,3761696853,train_ts50_s233.npz,synthetic_cpdag_discovered_original_ts50_s233.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,235,177,0.9725274725274724,200,182,187,0.935,0,0,kci,3761696853,train_ts50_s235.npz,synthetic_cpdag_discovered_original_ts50_s235.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,236,181,0.9836956521739132,200,184,192,0.96,0,0,kci,3761696853,train_ts50_s236.npz,synthetic_cpdag_discovered_original_ts50_s236.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,237,170,0.9239130434782608,200,184,181,0.905,0,0,kci,3761696853,train_ts50_s237.npz,synthetic_cpdag_discovered_original_ts50_s237.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,238,172,0.945054945054945,200,182,183,0.915,0,0,kci,3761696853,train_ts50_s238.npz,synthetic_cpdag_discovered_original_ts50_s238.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,239,177,0.9779005524861878,200,181,186,0.93,0,0,kci,3761696853,train_ts50_s239.npz,synthetic_cpdag_discovered_original_ts50_s239.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,240,186,0.9893617021276596,200,188,191,0.955,0,0,kci,3761696853,train_ts50_s240.npz,synthetic_cpdag_discovered_original_ts50_s240.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,241,176,0.946236559139785,200,186,187,0.935,0,0,kci,3761696853,train_ts50_s241.npz,synthetic_cpdag_discovered_original_ts50_s241.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,242,177,0.9725274725274724,200,182,190,0.95,0,0,kci,3761696853,train_ts50_s242.npz,synthetic_cpdag_discovered_original_ts50_s242.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,243,180,0.9574468085106383,200,188,189,0.945,0,0,kci,3761696853,train_ts50_s243.npz,synthetic_cpdag_discovered_original_ts50_s243.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,244,183,0.9682539682539684,200,189,188,0.94,0,0,kci,3761696853,train_ts50_s244.npz,synthetic_cpdag_discovered_original_ts50_s244.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,245,174,0.9666666666666668,200,180,189,0.945,0,0,kci,3761696853,train_ts50_s245.npz,synthetic_cpdag_discovered_original_ts50_s245.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,246,179,0.9781420765027322,200,183,186,0.93,0,0,kci,3761696853,train_ts50_s246.npz,synthetic_cpdag_discovered_original_ts50_s246.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,247,175,0.9562841530054644,200,183,187,0.935,0,0,kci,3761696853,train_ts50_s247.npz,synthetic_cpdag_discovered_original_ts50_s247.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,248,179,0.9835164835164836,200,182,190,0.95,0,0,kci,3761696853,train_ts50_s248.npz,synthetic_cpdag_discovered_original_ts50_s248.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,249,176,0.967032967032967,200,182,188,0.94,0,0,kci,3761696853,train_ts50_s249.npz,synthetic_cpdag_discovered_original_ts50_s249.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,250,180,0.9836065573770492,200,183,192,0.96,0,0,kci,3761696853,train_ts50_s250.npz,synthetic_cpdag_discovered_original_ts50_s250.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,251,169,0.9602272727272728,200,176,181,0.905,0,0,kci,3761696853,train_ts50_s251.npz,synthetic_cpdag_discovered_original_ts50_s251.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,252,179,0.9781420765027322,200,183,189,0.945,0,0,kci,3761696853,train_ts50_s252.npz,synthetic_cpdag_discovered_original_ts50_s252.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,253,176,0.9777777777777776,200,180,185,0.925,0,0,kci,3761696853,train_ts50_s253.npz,synthetic_cpdag_discovered_original_ts50_s253.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,255,172,0.9555555555555556,200,180,184,0.92,0,0,kci,3761696853,train_ts50_s255.npz,synthetic_cpdag_discovered_original_ts50_s255.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,256,180,0.972972972972973,200,185,186,0.93,0,0,kci,3761696853,train_ts50_s256.npz,synthetic_cpdag_discovered_original_ts50_s256.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,257,180,0.972972972972973,200,185,189,0.945,0,0,kci,3761696853,train_ts50_s257.npz,synthetic_cpdag_discovered_original_ts50_s257.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,50,258,181,0.9627659574468084,200,188,189,0.945,0,0,kci,3761696853,train_ts50_s258.npz,synthetic_cpdag_discovered_original_ts50_s258.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,100,290,144,0.96,200,150,186,0.93,0,0,kci,3761696853,train_ts100_s290.npz,synthetic_cpdag_discovered_original_ts100_s290.npz,ok,
cleaned_archive,csuite_large_backdoor,cpdag_discovered_original,cpdag_discovered_original,100,291,131,0.916083916083916,200,143,177,0.885,0,0,kci,3761696853,train_ts100_s291.npz,synthetic_cpdag_discovered_original_ts100_s291.npz,ok,
